NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT
2448	0	请问「陈皮」是哪一种水果的皮？	柑橘	香蕉	葡萄	柳橙
2449	0	汽车中的4WD是表示？	四轮驱动	四门房车	四倍加速	四具涡轮
2450	0	汽车中的AT是表示？	自动排档	手动排档	自动上锁	手动上锁
2451	0	汽车中的MT是表示？	手动排档	自动排档	自动上锁	手动上锁
2452	0	著名的保时捷跑车是哪一国的汽车厂牌？	德国	中国	美国	意大利
2453	0	著名的法拉利跑车是哪一国的汽车厂牌？	意大利	中国	美国	德国
2454	0	自行车中的MTB表示？	登山车	下海车	飞天车	手动车
2455	0	铁路运输的动力发展史中，不曾出现过哪一种动力？	喷射	柴油	电力	蒸气
2456	0	下列何者不是目前有开发磁浮列车技术的国家？	美国	中国	德国	日本
2457	0	航空史上最快的民航客机为？	协和客机	波音787	空中巴士A350	波音747
2458	0	香港的「的士」(出租车，出租车)主要不包括哪一种颜色？	黄	红	绿	蓝
2459	0	龙涎香是从哪种动物提炼出来的	抹香鲸	斑马	犀牛	鹿
2460	0	日语的「寒天」其实指的是？	洋菜	寒流	阴天	冷饮
2461	0	近年来韩国声称某些人事物为韩国所有，其中不包括下列何者？	第一个登月的是韩国人	孔子是韩国人	端午节是韩国节日	印刷术是韩国人的发明
2462	0	时代评选10大营养品位居第一名的是何种食物？	蕃茄	地瓜	葡萄	鱼
2463	0	下列何者不是时代评选十大营养品？	奇异果	蓝梅	绿茶	红酒
2464	0	下列何者不是时代评选十大营养品？	莲藕	大蒜	波菜	花生
2465	0	下列何者不是时代评选十大营养品？	人参	花椰菜	燕麦	鲑鱼
2466	0	一个人建议一星期最多吃几个蛋？	4颗	3颗	5颗	6颗
2467	0	水果应该哪时候吃对身体最好？	饭前	饭后	睡前	睡后
2468	0	睡前几个小时前不要吃东西对身体较好？	3小时	2小时	4小时	1小时
2469	0	下列何者并非10种吃了会快乐的食物之一？	番石榴	香蕉	葡萄柚	樱桃
2470	0	下列何者并非10种吃了会快乐的食物之一？	蕃茄	菠菜	南瓜	大蒜
2471	0	下列何者并非10种吃了会快乐的食物之一？	蟹、虾	深海鱼	鸡肉	低脂牛奶
2472	0	最佳睡眠时间是在几点到几点？	晚上10点~清晨6点	晚上9点~清晨5点	晚上11点~清晨7点	晚上12点~清晨8点
2473	0	"机车族、瘾君子常备良药,一天一颗,能让自己有个干干净净的肺？"	苹果	蕃茄	番石榴	奇异果
2474	0	下列何者并非女性不宜喝茶的五个时期？	怀孕前	月经来时	孕妇	临产前
2475	0	下列何者并非女性不宜喝茶的五个时期？	饭后时	生产完后	更年期	月经来时
2476	0	下列何者并非绿茶的保健作用？	含逆转醇抗老化	含茶坨酚抗癌	含氟保固牙齿	含茶甘宁提高血管韧性
2477	0	食用何种物质可改善眼睛疲劳？	维生素Ａ	维生素Ｅ	维生素Ｃ	维生素B
2478	0	食用何种物质可防止眼力衰退？	维生素Ｅ	维生素Ａ	维生素B	矿物质D
2479	0	如何让饭又Q又香?？	加入一些柠檬汁	加入一些蕃茄汁	加入一些盐	加入一些味精
2480	0	如何让变硬的鞋油回复？	滴几滴色拉油	滴几滴酱油	滴几滴黑醋	滴几滴酒精
2481	0	雨天开车拿抹布沾一点什么擦玻璃可预防玻璃起雾？	洗发乳	酱油	自来水	白醋
2482	0	如何延长鲜花的寿命？	花瓶里加一些酒精	花瓶里加一些白醋	花瓶里加一些盐	花瓶里加一些味精
2483	0	世界上最长的运河为何？	京航大运河	巴拿马运河	伊利运河	苏黎士运河
2484	0	龙涎香是一种	肠内分泌物	植物香水	树液精华	动物脂肪
2485	0	蛾会扑向灯光是一种	趋旋光性	自杀性	天性	白目
2486	0	2007年6月底为止，台湾人口为多少？	约2200万	约2000万	约1800万	约2400万
2487	0	鸟类随着季节迁徙称做候鸟，那么会拘留在原地的称做	留鸟	溜鸟	超鸟	有够鸟
2488	0	2003年上任的国务院总理温家宝先生为第几任总理？	第10任	第11任	第9任	第12任
2489	0	全世界第一个定期举行人口普查的国家是哪国？	美国	中国	英国	法国
2490	0	下列何者并非人口再生类型？	世代型	原始型	传统型	过度型
2491	0	2001年起连续六年被联合国评为最适宜居住的国家为何？	挪威	日本	加拿大	瑞士
2492	0	依据美国中央情报局资料，世界国家面积最大的是何国家？	俄罗斯	美国	中国	加拿大
2493	0	2005年7月估计，人口密度最高的地区是何处？	澳门	摩纳哥	新加坡	香港
2494	0	世界上人口密度最高的国家为何？	摩纳哥	新加坡	马耳他	马尔代夫
2495	0	世界上人口密度最低的国家为何？	蒙古	奈米比亚	澳洲	博茨瓦纳
2496	0	世界上国内生产总值最高的国家为何？	美国	日本	德国	中国
2497	0	世界上国内人均生产总值最高的国家为何？	卢森堡	挪威	冰岛	瑞士
2498	0	世界上人类发展指数最高的国家为何？	挪威	冰岛	澳大利亚	爱尔兰
2499	0	便利商店的瓢虫CIBOYS公仔，下列哪款是隐藏版？	七星瓢虫	四条褐瓢虫	三色瓢虫	红胸黑瓢虫
2500	0	便利商店的瓢虫CIBOYS公仔，下列哪款是隐藏版？	七星瓢虫	日本丽瓢虫	非洲三条瓢虫	英国松木瓢虫
2501	0	便利商店的瓢虫CIBOYS公仔，下列哪款是隐藏版？	七星瓢虫	美国斑点瓢虫	法国小红瓢虫	南美奶油点瓢虫
2502	0	2007暑假便利商店推出的瓢虫CIBOYS公仔是哪两个系列？	台湾篇和世界篇	日本篇和台湾篇	亚洲篇和台湾篇	欧洲篇和美洲篇
2503	0	一打的数量是几个?	12个	24个	16个	8个
2504	0	水垢主要是哪两种成分?	碳氢离子和钙离子	铁离子和钠离子	氢氧离子和钙离子	镁离子和钠离子
2505	0	结婚几年称作水晶婚?	15年	25年	35年	45年
2506	0	查询中原标准时间的电话号码是	117	115	104	165
2507	0	查询反诈骗电话的查号是	165	119	117	110
2508	0	长途查号台的号码是	105	117	112	104
2509	0	查询高速公路路逛的查号台	168	155	117	119
2510	0	查询气象的查号电话是	166	112	117	119
2511	0	年纪大未结婚的人，我们戏称他为	王老五	店小二	二赁子	七老爷
2512	0	说谎成性的人，我们会戏称他为	白贼七	白老爷	白掌柜	白毛虎
2513	0	王哥柳哥的特色是	一男一女	一高瘦一矮胖	一聪明一智障	一高官一福禄
2514	0	下列哪一样东西可以除臭	活跳墙	活性碳	活海鲜	活鲤鱼
2515	0	女生衬衫的钮扣在左边还是右边	右边	左边	中间	没扣子
2516	0	百味之首谓之	胡椒	盐	糖	辣椒
2517	0	小乐透有几个号码	49	38	45	36
2518	0	大乐透有几个号码	45	49	48	39
2519	0	平涂1分钟，下列哪一种铅笔会被磨损最严重	2B	6B	HB	6H
2520	0	蚊香片可以驱蚊是因为含有什么味道	菊花精	除虫菊	咖啡因	熏衣草
2521	0	麦当劳的招牌英文是哪一个字母	F	M	K	C
2522	0	下列哪一个地方是你选择旧书买卖的较适合的地点	传统市场	光华商场	SOGO百货	NOVA
2523	0	台北的路段东西南北，是以哪个地标为分界点	台北101	台北车站	木栅动物园	总统府
2524	0	要加速信件的邮寄，要在信封上做些什么？	信封加值	写上邮政编码	增加邮票量	浆糊涂多一点
2525	0	下列哪个不是环保的正确观念？	自备筷子	冷气设定为25度以下	多搭公交车	随手关灯
2526	0	北半球的建筑哪种采光较好	座东朝西	座北朝南	座南朝北	座西朝东
2527	0	为什么鸡蛋烹煮前要洗干净	看起来会白一点	蛋壳有细菌	煮起来不油腻	洗掉臭味
2528	0	英文的RUN有多少种解释	80种	八百多种	8种	八千多种
2529	0	计算宝石的单位是	公克	克拉	毫克	公斤
2530	0	为什么厨师会在肉片或海鲜夹上白萝卜	杀菌	去除腥味	美观	看厨师的心情
2531	0	播打06开头的电话，是哪一个县市？	台中	台南	新竹	苗栗
2532	0	播打02开头的电话，是哪一个县市？	台南	台北	高雄	屏东
2533	0	吹冷气的时候为何房间要放置一杯水	避免蚊子干扰	保持房间湿度	除蜘蛛	防止口渴
2534	0	BANDAI出版的转蛋模型底下会有四个小孔，这些表示什么？	一组有四只	初版制造	一季做四套	隐藏版
2535	0	薯条可多五元加大的是	肯德机	麦当劳	汉堡王	摩斯
2536	0	一百公克金属和一百公克棉花哪一个比较重？	金属	一样重	棉花	不一定
2537	0	便利商店可以缴交罚款吗	不行	可以	看心情	看天气
2538	0	便利商店可以邮寄物品吗	不行	可以	看心情	看天气
2539	0	便利商店可以购得邮票吗	不行	可以	看心情	看天气
2540	0	邮局能买到保健药品吗	不行	可以	看心情	看天气
2541	0	碱性跟碳性电池能混合使用吗	可以	不行	看心情	看天气
2542	0	平常外出将手机放在包包，不要放在衣服内靠近身体的地方，是因为	防小偷	防电磁波	防止漏接来电	防止衣服破洞
2543	0	晚上不适合开灯睡觉，因为会造成	睡眠不足	免疫下降	做恶梦	灯管爆炸
2544	0	深夜开灯将抑制人体分泌	口水	褪黑激素	甲状腺	鼻涕
2545	0	拜拜时掷茭掷出一正一反称做	雷米金杯	圣杯	马克杯	老杯杯
2546	0	孙悟空脚底下踩的云叫做	天边一朵云	觔斗云	白云	积雨云
2547	0	若发现有人触电，要赶紧	用球棒打他	设法切断电源	一起跳脱衣舞	唱Rap
2548	0	葡萄干是不是用太阳晒干的	是	不是	看心情	猜不到
2549	0	手机可以传播病毒吗	不行	可以	看心情	生病时才可
2550	0	手机会不会中毒	不会	会	看心情	吃坏肚子才会
2551	0	牌类大老二游戏中，最大的是哪一张牌？	黑桃A	黑桃二	黑桃三	黑桃K
2552	0	牌类大老二游戏中，最大的是哪一张牌？	红心二	黑桃二	红砖二	梅花二
2553	0	牌类大老二游戏中，最小的是哪一张牌？	梅花四	梅花三	梅花二	梅花A
2554	0	牌类大老二游戏中，下列哪一个牌对最大?	红心二 红砖二	黑桃二 梅花二	黑桃A 红心A	黑桃K 红砖K
2555	0	牌类大老二游戏中，下列哪一个牌对最大?	红心7 红砖7	黑桃7 梅花7	黑桃6 红心6	黑桃3 红心3
2556	0	牌类大老二游戏中，下列哪一个牌对最大?	黑桃7 梅花7	黑桃A 梅花A	红心7 红砖7	黑桃6 红心6
2557	0	牌类大老二游戏中，下列哪一个牌对最小?	梅花2 方块2	梅花3 方块3	梅花A 方块A	梅花K 方块K
2558	0	牌类大老二游戏中，下列哪一个三条最大?	KKK	AAA	JJJ	QQQ
2559	0	牌类大老二游戏中，下列哪一个三条最大?	777	AAA	999	KKK
2560	0	牌类大老二游戏中，下列哪一个三条最大?	AAA	222	KKK	QQQ
2561	0	牌类大老二游戏中，下列哪一个三条最小?	444	333	222	AAA
2562	0	牌类大老二游戏中，下列哪一个顺子最大?	9 10 J Q K	A 10 J Q K	8 9 10 J Q	3 4 5 6 7
2563	0	牌类大老二游戏中，下列哪一个顺子最大?	A 10 J Q K	2 3 4 5 6	9 10 J Q K	8 9 10 J Q
2564	0	牌类大老二游戏中，下列哪一个顺子最大?	8 9 10 Q K	9 10 J Q K	A 2 3 4 5	3 4 5 6 7
2565	0	牌类大老二游戏中，下列哪一个顺子最小?	4 5 6 7 8	3 4 5 6 7	5 6 7 8 9	6 7 8 9 10
2566	0	牌类大老二游戏中，下列哪一个铁支最大?	AAAAK	22223	KKKK3	33334
2567	0	牌类大老二游戏中，下列哪一个铁支最大?	KKKK3	AAAA5	QQQQA	JJJJ2
2568	0	牌类大老二游戏中，下列哪一个铁支最小?	44445	33332	AAAA3	AAAA2
2569	0	牌类大老二游戏中，下列哪一个铁支最小?	22223	QQQQ3	AAAA5	KKKKA
2570	0	牌类大老二游戏中，下列哪一个葫芦最大?	AAAKK	22233	KKKAA	QQQKK
2571	0	牌类大老二游戏中，下列哪一个葫芦最大?	KKK99	AAA33	QQQJJ	KKK22
2572	0	牌类大老二游戏中，下列哪一个葫芦最小?	22233	33322	KKKQQ	AAA33
2573	0	牌类大老二游戏中，下列哪一个葫芦最小?	KKK33	333KK	44433	55533
2574	0	牌类大老二游戏中，可先出牌的玩家必须拥有哪一张牌?	梅花2	梅花3	黑桃2	黑桃A
2575	0	牌类游戏中，十三支牌型大小顺序哪个正确？	铁支>桐花顺	同花顺>铁支	葫芦>铁支	三条>顺子
2576	0	牌类游戏中，十三支哪张牌最大?	K	A	Q	2
2577	0	倡导回收『四机一脑』包括废计算机、废冷气、废洗衣机、废电视机及何者？	废机车	废冰箱	废弃玩偶	废房屋
2578	0	新台币纸钞的制作原料是？	黄金	棉料	水银	树叶
2579	0	中华电信的企业标志上市什么符号？	硬币	电话筒	轮胎	水桶
2580	0	国泰人寿的企业识别标志是什么符号？	小孩	汽车	大树	爱心
2581	0	世界通用的紧急求救讯号，是用哪三个英文字母？	Orz	OGC	SOS	Qoo
2582	0	骆驼的驼峰内贮存	水	热量	脂肪	排泄物
2583	0	四川名菜『回锅肉』的回锅是指？	吃了又吐出来	冰好几次	先煮后炒	转手好几次
2584	0	平均物价水平持续上扬的现象叫做？	暴动现象	没有政府	通货膨胀	生活苦难症候群
2585	0	皮沙发发霉时，应该用何种方式擦拭？	用砂纸	用括的	干布直接擦	丢掉没救了
2586	0	企业家王永庆以什么行业起家？	卖轮胎	卖寿司	米店	包水饺
2587	0	吃海产有所谓的三吃，三吃是指哪三种吃法？	生吃、泡茶、火烤	加辣、加盐、加水	三杯、烧烤、味曾	生冷、冰块、冷盘
2588	0	在日本看『相扑』比赛时，观众『丢坐垫』代表什么意思？	抗议	对手不够胖	看到了一场精采的比赛	看不到
2589	0	在火灾现场，从楼梯间往下逃生应采用的方法是？	飞扑	永往直冲	倒退爬行	滚下去
2590	0	在狗食中加上何种食材，能使狗的皮毛变得有光泽？	盐酸和硝酸	香肠和辣椒	香菜和蛋黄	番石榴和西瓜
2591	0	早期的手机大又笨重，外观深黑色，通称为？	黑地瓜	黑心香肠	黑金刚	黑面蔡
2592	0	早期制作宣纸的主要原料为何？	垃圾袋	破布	竹	麻
2593	0	有『水果之王』称号的是哪一种水果？	番石榴	橙子	榴莲	葡萄
2594	0	漫画「银魂」当中，担任真选组副长的是谁？	土方十四郎	茂野吾郎	漩涡鸣人	银时
2595	0	竹箭尾端的羽毛有何功用？	清洁	减少风阻	平衡	装饰
2596	0	西式料理中的牛肉，是属于何种肉质？	水水肉	黑心肉	红肉	白肉
2597	0	何者不是面对工作压力时，适当的处理方式？	去户外踏青	跟家人同乐	殴打自己	轻松的吃一顿晚餐
2598	0	身体发肤受之于谁？	二奶	外婆	父母	干妹妹
2599	0	请问依西方习俗夫妻结婚一年称做？	垃圾婚	假婚	纸婚	做作婚
2600	0	请问香水的等级是以什么来区分？	瓶子的大小	价位	浓度	包装盒
2601	0	鱿鱼的别称又叫做？	你农我农	比斯吉	小卷	卡称
2602	0	拍卖期间标示30%OFF，指的是？	打三折	你可以带走三成	打七折	免费赠送馆内30%物品
2603	0	东京『浅草观音寺』大门前的灯笼上写的是什么？	恐怖	可恶	雷门	滚开
2604	0	东京『浅草观音寺』大门前的灯笼上写的是什么？	拜～托～	威武	雷门	喔不！
2605	0	爸爸的妹妹怎么称呼？	二奶	直接叫名字	姑姑	辣妹
2606	0	雨伞是谁发明的？	鲁宾逊	鲁肉饭	鲁班	鲁雪莲
2607	0	青年守则中，什么为济世之本？	金钱	暴力	学问	好色
2608	0	洗涤碗筷时最好不要戴钻戒的原因，是因为钻戒有何种特性？	爆炸性	溶水性	吸油性	挥发性
2609	0	要如何避免蜡烛熔化滴在生曰蛋糕上？	先祷告	先许愿	先放冰箱内冰一天	先下跪
2610	0	香港哪条街道是分隔『九龙与新界』的街道？	无间道	阴阳道	界限道	地下道
2611	0	哪一位哲学家是被迫吞下毒药而死？	苏轼	苏东坡	苏格拉底	苏永康
2612	0	消基会公布调查指出，约五成民众选择搬家公司会先考虑？	搬家工人壮不壮	车够不够大	服务态度	会不会太远
2613	0	蚊虫跑进了耳朵应保持冷静，并用下列何种方式处理？	朝耳朵殴打	拿刀子割	用手电筒照射	拿打蛋器刮
2614	0	做森林浴，主要是为了吸收森林中的哪一种物质？	多芬	叶绿素	芬多精	查克拉
2615	0	烹饪的刀法当中，把条状的材料切成小块，我们称为什么？	切西瓜	一刀两段	切丁	切到底
2616	0	统一发票最高中奖金额是？	两亿	二百元	两百万	两千万
2617	0	船员地位仅次于船长的是？	大贵	大师	大副	大仙
2618	0	通常我们说『三缺一』，指的是作什么事情？	洗澡	泡温泉	打麻将	玩在线游戏
2619	0	请问何谓蓝染？	放在天空下自然蓝	被水染过	利用马蓝所染成的布	丝绸
2620	0	煮意大利面时，希望面条保持弹性，可在水中加入？	弹簧	弹珠	盐	可乐
2621	0	盗伐林木者通常被称作？	山大王	山猫	山老鼠	山药
2622	0	童子军的三指礼是代表？	非常勇	世界勇	智仁勇	孤独勇
2623	0	结婚五十周年称为？	没完没了	倒霉婚	金婚	欠债婚
2624	0	菠菜营养丰富，请问菠菜的栽培始于？	大力水手家后院	台湾高山上	波斯	海南岛南端
2625	0	菲律宾的货币单位为？	加隆	葆拉	披索	西可
2626	0	台湾货币的单位是？	NBA	NO	NT	N&D
2627	0	奥运旗上面的五个环是代表？	五次三振	五个篮球员	五大洲	五种货币
2628	0	奥运旗上面的五个环是代表？	五种运动	五分铺	五大洲	五色谱
2629	0	新台币新版千元钞正面的图案是？	流氓	警察	小学生	乡民
2630	0	新机车的保养手册中，通常会建议车主在行驶到300公里时更换？	后座女友	脚踏垫	机油齿轮油	照后镜
2631	0	当股市中长期呈现下跌趋势时，称之为？	世界末日	逃命年	熊市	名嘴之耻
2632	0	铅笔笔蕊是由何种材质做成的？	凤凰尾毛	铜	石墨	金子
2633	0	电子宠物是日本人于1996年发明的，最初的型态是？	槟榔西施	阿拉蕾	电子鸡	则卷宝瓜
2634	0	截拳道的创始人是谁？	张无忌	韦小宝	李小龙	干诘龙
2635	0	曾经红极一时的阿贵卡通，是用哪一种表现方法？	漫画	3D绘图	Flash动画	好莱坞电影
2636	0	网络卡通人物干诘龙的头长的像什么？	竹竿	芦笋	粽子	蕃茄
2637	0	网络卡通人物干诘龙的头长的像什么？	肉包	蛋糕	粽子	皮鞋
2638	0	寿命最长的鸟是	鸵鸟	老鹰	鹅	麻雀
2639	0	翡翠也叫做？	环保玉	贾宝玉	硬玉	林黛玉
2640	0	盖房子用的混凝土是指水泥、沙子以及？	鲜血	牛肉	石头	金子
2641	0	扑克牌的方块K是代表历史上赫赫有名的哪位君王？	赌神	食神	西泽大帝	肯德基爷爷
2642	0	热恋中的男女会在对方的脖子留下红色印记，这种行为称为？	种芋头	种年糕	种草莓	种西红柿
2643	0	请问『世界上没有丑女人，只有懒女人』这句话是谁的理念？	王菲	慈禧太后	雅诗兰黛夫人	武则天
2644	0	请问『台积电』的创办人是？	张承光	张永正	张忠谋	张泰山
2645	0	请问『广达电子』的创办人是？	林宗男	林正英	林百里	林志炫
2646	0	请问『学院派穿着』的特色是什么？	穿拖鞋	头戴斗笠	身体上下宽度一致的剪裁	领带长到地上
2647	0	请问『联华电子』的创办人是？	曹锦辉	曹格	曹操	曹兴诚
2648	0	请问『鸿海精密仪器』的创办人是？	郭子干	郭定陆	郭泓志	郭台铭
2649	0	请问『罗马式罩衫』的特色是什么？	全身都包住	不穿袜子	肚子要看到肚脐	宽松的T字圆筒型衣服
2650	0	请问ADDIDAS一开始是生产什么样的鞋子为主？	弹簧鞋	蓝白脱鞋	玻璃鞋	足球鞋
2651	0	请问ADDIDAS是以什么起家的行业？	卖鸡排	卖锅烧意面	卖水饺	运动竞赛用鞋
2652	0	请问ADDIDAS鞋子的标志是什么？	一只老鹰	一个闪电标记	一条蛇	三条线
2653	0	请问ANNA SUI香水瓶上的娃娃有何意义？	装可爱	暗恋的女生	自己女儿	本人图腾
2654	0	请问AVEDA的品牌理念是什么？	暴力	血腥	色情	环保
2655	0	请问Fendi在做服饰之前的产业是什么？	卖鸡排	卖锅烧意面	卖水饺	皮草
2656	0	请问KENZO的设计师『高田贤三』被称为什么？	棒球达人	空中飞人	金臂人	木棉诗人
2657	0	牌类天九牌游戏中，下列哪一个对最大?	K胚	Q胚	2胚	A胚
2658	0	牌类天九牌游戏中，下列哪一个对最小?	A胚	3胚	5胚	2胚
2659	0	下面哪一组生日是是属于双鱼座?	3月28日	1月30日	2月30日	2月28日
2660	0	下面哪一组生日是是属于白羊座?	4月30日	1月30日	2月30日	3月30日
2661	0	下面哪一组生日是是属于金牛座	5月30日	3月30日	6月30日	4月30日
2662	0	下面哪一组生日是是属于双子座	4月30日	6月30日	7月30日	5月30日
2663	0	下面哪一组生日是是属于巨蟹座	5月30日	7月30日	4月30日	6月30日
2664	0	下面哪一组生日是是属于狮子座	6月30日	8月30日	5月30日	7月30日
2665	0	下面哪一组生日是是属于处女座	7月30日	9月30日	6月30日	9月1日
